id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,SRK,7040420,11,249,8.3,1.325301,6.626506,4,15,2014/12/01,2015/08/07,8,2015,2
,SRK,7040421,9,249,8.3,1.084337,5.421687,4,13,2014/12/01,2015/08/07,8,2015,2
,SRK,7040422,3,182,6.066667,0.4945055,2.472528,2,7,2014/11/28,2015/05/29,5,2015,2
,SRK,7040423,11,248,8.266666,1.330645,6.653226,5,19,2014/12/01,2015/08/07,8,2015,2
,SRK,7040424,4,70,2.333333,1.714286,8.571428,2,7,2015/05/29,2015/08/07,8,2015,2
,SRK,7040425,7,141,4.7,1.489362,7.446809,5,14,2015/01/14,2015/08/07,8,2015,2
,SRK,7040426,10,206,6.866667,1.456311,7.281553,4,14,2015/01/14,2015/08/08,8,2015,2
,SRK,7040427,3,56,1.866667,1.607143,8.035714,5,11,2015/01/14,2015/08/06,8,2015,2
,SRK,7040428,7,119,3.966667,1.764706,8.823529,3,11,2015/04/09,2015/08/06,8,2015,2
,SRK,7040429,11,251,8.366667,1.314741,6.573705,4,15,2014/11/28,2015/08/06,8,2015,2
,SRK,7040430,3,56,1.866667,1.607143,8.035714,4,11,2015/04/09,2015/08/06,8,2015,2
,SRK,7040431,6,121,4.033333,1.487603,7.438016,3,10,2015/04/09,2015/08/08,8,2015,2
,SRK,7040432,5,140,4.666667,1.071429,5.357143,5,13,2015/01/15,2015/08/08,8,2015,2
,SRK,7040433,8,161,5.366667,1.490683,7.453416,3,12,2015/01/16,2015/06/26,6,2015,2
,SRK,7040434,2,61,2.033333,0.9836066,4.918033,2,5,2015/04/08,2015/06/08,6,2015,2
,SRK,7040435,7,180,6,1.166667,5.833333,3,11,2014/12/01,2015/05/30,5,2015,2
,SRK,7040436,4,140,4.666667,0.8571429,4.285714,4,8,2015/01/19,2015/08/08,8,2015,2
,SRK,7040437,2,61,2.033333,0.9836066,4.918033,2,5,2015/04/08,2015/06/08,6,2015,2
,SRK,7040438,2,61,2.033333,0.9836066,4.918033,2,4,2015/04/08,2015/06/08,6,2015,2
,SRK,7040439,,,,,,1,0,2015/06/02,2015/06/02,6,2015,2
,SRK,7040440,9,197,6.566667,1.370558,6.852792,4,13,2015/01/23,2015/08/08,8,2015,2
,SRK,7040441,5,128,4.266667,1.171875,5.859375,5,13,2015/01/23,2015/08/08,8,2015,2
,SRK,7040442,5,129,4.3,1.162791,5.813953,5,13,2015/01/22,2015/08/08,8,2015,2
,SRK,7040443,6,150,5,1.2,6,5,13,2015/01/23,2015/08/08,8,2015,2
,SRK,7040444,9,197,6.566667,1.370558,6.852792,4,13,2015/01/23,2015/08/08,8,2015,2
,SRK,7040446,9,197,6.566667,1.370558,6.852792,4,13,2015/01/23,2015/08/08,8,2015,2
,SRK,7040447,9,200,6.666667,1.35,6.75,4,13,2015/01/20,2015/08/08,8,2015,2
,SRK,7040448,5,131,4.366667,1.145038,5.725191,3,9,2015/01/22,2015/06/02,6,2015,2
,SRK,7040449,5,131,4.366667,1.145038,5.725191,3,9,2015/01/22,2015/06/02,6,2015,2
,SRK,7040450,5,133,4.433333,1.12782,5.639098,3,9,2015/01/20,2015/06/02,6,2015,2
,SRK,7040451,5,134,4.466667,1.119403,5.597015,3,9,2015/01/21,2015/06/04,6,2015,2
,SRK,7040452,5,135,4.5,1.111111,5.555556,3,9,2015/01/20,2015/06/04,6,2015,2
,SRK,7040453,5,133,4.433333,1.12782,5.639098,3,9,2015/01/22,2015/06/04,6,2015,2
,SRK,7040454,5,134,4.466667,1.119403,5.597015,3,9,2015/01/21,2015/06/04,6,2015,2
,SRK,7040455,3,53,1.766667,1.698113,8.490566,3,5,2015/01/20,2015/06/05,6,2015,2
,SRK,7040456,5,136,4.533333,1.102941,5.514706,3,9,2015/01/20,2015/06/05,6,2015,2
,SRK,7040457,5,133,4.433333,1.12782,5.639098,3,9,2015/01/23,2015/06/05,6,2015,2
,SRK,7040458,5,133,4.433333,1.12782,5.639098,3,9,2015/01/23,2015/06/05,6,2015,2
,SRK,7040459,5,128,4.266667,1.171875,5.859375,4,9,2015/01/23,2015/06/08,6,2015,2
,SRK,7040460,5,128,4.266667,1.171875,5.859375,4,9,2015/01/23,2015/06/08,6,2015,2
,SRK,7040461,5,136,4.533333,1.102941,5.514706,3,9,2015/01/23,2015/06/08,6,2015,2
,SRK,7040462,5,128,4.266667,1.171875,5.859375,4,9,2015/01/23,2015/06/10,6,2015,2
,SRK,7040463,5,138,4.6,1.086957,5.434783,3,9,2015/01/21,2015/06/08,6,2015,2
,SRK,7040464,5,130,4.333333,1.153846,5.769231,5,9,2015/01/21,2015/06/15,6,2015,2
,SRK,7040465,5,130,4.333333,1.153846,5.769231,5,9,2015/01/21,2015/06/15,6,2015,2
,SRK,7040466,5,130,4.333333,1.153846,5.769231,4,9,2015/01/21,2015/06/10,6,2015,2
,SRK,7040467,5,130,4.333333,1.153846,5.769231,4,9,2015/01/21,2015/06/11,6,2015,2
,SRK,7040468,5,130,4.333333,1.153846,5.769231,4,9,2015/01/21,2015/06/11,6,2015,2
,SRK,7040469,3,46,1.533333,1.956522,9.782609,4,5,2015/01/21,2015/06/11,6,2015,2
,SRK,7040470,5,130,4.333333,1.153846,5.769231,5,9,2015/01/21,2015/06/15,6,2015,2
,SRK,7040471,5,130,4.333333,1.153846,5.769231,4,9,2015/01/21,2015/06/12,6,2015,2
,SRK,7040472,5,130,4.333333,1.153846,5.769231,4,9,2015/01/21,2015/06/12,6,2015,2
,SRK,7040473,5,130,4.333333,1.153846,5.769231,5,9,2015/01/21,2015/06/15,6,2015,2
,SRK,7040475,5,130,4.333333,1.153846,5.769231,5,9,2015/01/21,2015/06/15,6,2015,2
,SRK,7040476,5,262,8.733334,0.5725191,2.862595,3,9,2014/11/11,2015/07/31,7,2015,2
,SRK,7040477,4,74,2.466667,1.621622,8.108109,2,6,2015/05/18,2015/07/31,7,2015,2
,SRK,7040478,2,188,6.266667,0.3191489,1.595745,5,10,2014/11/11,2015/07/31,7,2015,2
,SRK,7040481,3,270,9,0.3333333,1.666667,2,7,2014/11/11,2015/08/08,8,2015,2
,SRK,7040482,,,,,,3,5,2015/05/18,2015/07/31,7,2015,2
,SRK,7040483,7,262,8.733334,0.8015267,4.007633,3,9,2014/11/10,2015/07/30,7,2015,2
,SRK,7040484,6,255,8.5,0.7058824,3.529412,3,10,2014/11/17,2015/07/30,7,2015,2
,SRK,7040485,10,262,8.733334,1.145038,5.725191,4,14,2014/11/10,2015/07/30,7,2015,2
,SRK,7040486,8,262,8.733334,0.9160305,4.580153,5,12,2014/11/10,2015/07/31,7,2015,2
,SRK,7040487,6,183,6.1,0.9836066,4.918033,6,14,2014/11/10,2015/07/31,7,2015,2
,SRK,7040488,12,243,8.1,1.481481,7.407407,4,16,2014/11/17,2015/07/18,7,2015,2
,SRK,7040489,4,122,4.066667,0.9836066,4.918033,3,8,2015/02/11,2015/06/13,6,2015,2
,SRK,7040490,6,122,4.066667,1.47541,7.377049,3,10,2015/02/11,2015/06/13,6,2015,2
,SRK,7040491,5,122,4.066667,1.229508,6.147541,3,9,2015/02/11,2015/06/13,6,2015,2
,SRK,7040492,7,126,4.2,1.666667,8.333334,3,11,2015/02/11,2015/06/17,6,2015,2
,SRK,7040493,7,125,4.166667,1.68,8.400001,3,11,2015/02/12,2015/06/17,6,2015,2
,SRK,7040494,4,125,4.166667,0.96,4.8,3,8,2015/02/12,2015/06/17,6,2015,2
,SRK,7040495,5,120,4,1.25,6.25,3,9,2015/02/12,2015/06/12,6,2015,2
,SRK,7040496,5,122,4.066667,1.229508,6.147541,3,9,2015/02/10,2015/06/12,6,2015,2
,SRK,7040497,6,120,4,1.5,7.5,3,10,2015/02/12,2015/06/12,6,2015,2
,SRK,7040498,4,120,4,1,5,3,8,2015/02/12,2015/06/12,6,2015,2
,SRK,7040499,5,120,4,1.25,6.25,3,9,2015/02/12,2015/06/12,6,2015,2
,SRK,7040500,5,122,4.066667,1.229508,6.147541,3,9,2015/02/10,2015/06/12,6,2015,2
,SRK,7040501,6,119,3.966667,1.512605,7.563025,3,10,2015/02/16,2015/06/15,6,2015,2
,SRK,7040502,5,123,4.1,1.219512,6.097561,3,9,2015/02/13,2015/06/16,6,2015,2
,SRK,7040503,6,124,4.133333,1.451613,7.258065,3,10,2015/02/12,2015/06/16,6,2015,2
,SRK,7040504,4,123,4.1,0.9756098,4.878049,3,8,2015/02/13,2015/06/16,6,2015,2
,SRK,7040505,4,117,3.9,1.025641,5.128205,3,7,2015/02/16,2015/06/13,6,2015,2
,SRK,7040506,4,117,3.9,1.025641,5.128205,3,7,2015/02/16,2015/06/13,6,2015,2
,SRK,7040507,4,123,4.1,0.9756098,4.878049,3,7,2015/02/13,2015/06/16,6,2015,2
,SRK,7040508,4,119,3.966667,1.008403,5.042017,3,8,2015/02/16,2015/06/15,6,2015,2
,SRK,7040509,6,159,5.3,1.132075,5.660377,4,10,2015/02/16,2015/07/25,7,2015,2
,SRK,7040510,5,124,4.133333,1.209677,6.048388,3,9,2015/02/07,2015/06/11,6,2015,2
,SRK,7040511,2,70,2.333333,0.8571429,4.285714,4,5,2015/02/09,2015/06/18,6,2015,2
,SRK,7040512,7,122,4.066667,1.721311,8.606557,3,11,2015/02/09,2015/06/11,6,2015,2
,SRK,7040513,4,122,4.066667,0.9836066,4.918033,3,6,2015/02/09,2015/06/11,6,2015,2
,SRK,7040515,5,123,4.1,1.219512,6.097561,3,7,2015/02/07,2015/06/10,6,2015,2
,SRK,7040516,6,123,4.1,1.463415,7.317073,3,8,2015/02/07,2015/06/10,6,2015,2
,SRK,7040517,6,123,4.1,1.463415,7.317073,3,10,2015/02/07,2015/06/10,6,2015,2
,SRK,7040518,5,123,4.1,1.219512,6.097561,3,9,2015/02/07,2015/06/10,6,2015,2
,SRK,7040519,6,130,4.333333,1.384615,6.923077,3,10,2015/02/09,2015/06/19,6,2015,2
,SRK,7040520,6,130,4.333333,1.384615,6.923077,3,10,2015/02/09,2015/06/19,6,2015,2
,SRK,7040521,4,123,4.1,0.9756098,4.878049,3,8,2015/02/14,2015/06/17,6,2015,2
,SRK,7040522,5,123,4.1,1.219512,6.097561,3,9,2015/02/14,2015/06/17,6,2015,2
,SRK,7040523,5,93,3.1,1.612903,8.064516,3,7,2015/02/14,2015/05/18,5,2015,2
,SRK,7040524,6,121,4.033333,1.487603,7.438016,3,10,2015/02/14,2015/06/15,6,2015,2
,SRK,7040525,7,121,4.033333,1.735537,8.677686,3,11,2015/02/14,2015/06/15,6,2015,2
,SRK,7040526,8,93,3.1,2.580645,12.90323,3,12,2015/02/14,2015/05/18,5,2015,2
,SRK,7040527,8,247,8.233334,0.9716599,4.858299,3,12,2014/11/10,2015/07/15,7,2015,2
,SRK,7040528,8,246,8.2,0.9756098,4.878049,3,12,2014/11/11,2015/07/15,7,2015,2
,SRK,7040529,8,246,8.2,0.9756098,4.878049,3,11,2014/11/11,2015/07/15,7,2015,2
,SRK,7040530,8,246,8.2,0.9756098,4.878049,3,10,2014/11/11,2015/07/15,7,2015,2
,SRK,7040531,8,246,8.2,0.9756098,4.878049,3,11,2014/11/11,2015/07/15,7,2015,2
,SRK,7040532,4,65,2.166667,1.846154,9.230768,2,8,2015/05/11,2015/07/15,7,2015,2
,SRK,7040533,8,244,8.133333,0.9836066,4.918033,3,12,2014/11/13,2015/07/15,7,2015,2
,SRK,7040534,8,244,8.133333,0.9836066,4.918033,3,12,2014/11/13,2015/07/15,7,2015,2
,SRK,7040535,8,243,8.1,0.9876543,4.938272,3,12,2014/11/14,2015/07/15,7,2015,2
,SRK,7040536,8,242,8.066667,0.9917355,4.958678,3,12,2014/11/15,2015/07/15,7,2015,2
,SRK,7040537,4,64,2.133333,1.875,9.374999,4,12,2014/11/14,2015/07/15,7,2015,2
,SRK,7040538,8,243,8.1,0.9876543,4.938272,3,12,2014/11/14,2015/07/15,7,2015,2
,SRK,7040539,8,244,8.133333,0.9836066,4.918033,3,12,2014/11/14,2015/07/16,7,2015,2
,SRK,7040540,10,259,8.633333,1.158301,5.791506,4,14,2014/10/30,2015/07/16,7,2015,2
,SRK,7040541,4,65,2.166667,1.846154,9.230768,4,12,2014/09/10,2015/07/16,7,2015,2
,SRK,7040543,8,243,8.1,0.9876543,4.938272,3,12,2014/11/15,2015/07/16,7,2015,2
,SRK,7040544,8,243,8.1,0.9876543,4.938272,3,12,2014/11/15,2015/07/16,7,2015,2
,SRK,7040545,8,246,8.2,0.9756098,4.878049,3,10,2014/11/12,2015/07/16,7,2015,2
,SRK,7040546,4,182,6.066667,0.6593407,3.296703,3,6,2014/11/12,2015/07/16,7,2015,2
,SRK,7040547,4,183,6.1,0.6557377,3.278688,2,8,2014/11/11,2015/05/13,5,2015,2
,SRK,7040548,8,246,8.2,0.9756098,4.878049,3,12,2014/11/12,2015/07/16,7,2015,2
,SRK,7040549,8,246,8.2,0.9756098,4.878049,3,12,2014/11/12,2015/07/16,7,2015,2
,SRK,7040550,8,248,8.266666,0.967742,4.83871,3,12,2014/11/10,2015/07/16,7,2015,2
,SRK,7040552,10,259,8.633333,1.158301,5.791506,4,14,2014/10/30,2015/07/16,7,2015,2
,SRK,7040553,,,,,,1,4,2014/11/12,2014/11/12,11,2014,2
,SRK,7040554,8,247,8.233334,0.9716599,4.858299,3,12,2014/11/13,2015/07/18,7,2015,2
,SRK,7040557,8,247,8.233334,0.9716599,4.858299,3,10,2014/11/13,2015/07/18,7,2015,2
,SRK,7040558,8,247,8.233334,0.9716599,4.858299,3,10,2014/11/13,2015/07/18,7,2015,2
,SRK,7040559,9,191,6.366667,1.413612,7.068062,4,12,2015/01/21,2015/07/31,7,2015,2
,SRK,7040560,7,175,5.833333,1.2,6,4,11,2015/01/30,2015/07/24,7,2015,2
,SRK,7040561,6,116,3.866667,1.551724,7.758621,3,9,2015/04/02,2015/07/27,7,2015,2
,SRK,7040562,,,,,,1,2,2015/05/30,2015/05/30,5,2015,2
,SRK,7040563,3,73,2.433333,1.232877,6.164383,2,7,2015/01/24,2015/04/07,4,2015,2
,SRK,7040564,6,185,6.166667,0.972973,4.864865,4,10,2015/01/23,2015/07/27,7,2015,2
,SRK,7040565,5,233,7.766667,0.6437768,3.218884,3,9,2014/11/13,2015/07/04,7,2015,2
,SRK,7040566,4,235,7.833333,0.5106383,2.553191,3,8,2014/11/10,2015/07/03,7,2015,2
,SRK,7040567,4,235,7.833333,0.5106383,2.553191,3,8,2014/11/10,2015/07/03,7,2015,2
,SRK,7040568,6,235,7.833333,0.7659574,3.829787,4,9,2014/11/10,2015/07/25,7,2015,2
,SRK,7040569,5,233,7.766667,0.6437768,3.218884,3,9,2014/11/13,2015/07/04,7,2015,2
,SRK,7040570,5,233,7.766667,0.6437768,3.218884,4,8,2014/11/13,2015/07/25,7,2015,2
,SRK,7040571,5,233,7.766667,0.6437768,3.218884,3,9,2014/11/13,2015/07/04,7,2015,2
,SRK,7040572,5,237,7.9,0.6329114,3.164557,3,9,2014/11/11,2015/07/06,7,2015,2
,SRK,7040573,4,237,7.9,0.5063291,2.531646,3,7,2014/11/11,2015/07/06,7,2015,2
,SRK,7040574,5,237,7.9,0.6329114,3.164557,3,8,2014/11/11,2015/07/06,7,2015,2
,SRK,7040575,5,232,7.733333,0.6465517,3.232759,3,8,2014/11/14,2015/07/04,7,2015,2
,SRK,7040576,4,232,7.733333,0.5172414,2.586207,3,7,2014/11/14,2015/07/04,7,2015,2
,SRK,7040577,3,54,1.8,1.666667,8.333334,2,5,2015/05/13,2015/07/06,7,2015,2
,SRK,7040578,4,237,7.9,0.5063291,2.531646,3,7,2014/11/11,2015/07/06,7,2015,2
,SRK,7040579,4,237,7.9,0.5063291,2.531646,3,7,2014/11/11,2015/07/06,7,2015,2
,SRK,7040580,3,57,1.9,1.578947,7.894737,2,5,2015/05/12,2015/07/08,7,2015,2
,SRK,7040581,4,236,7.866667,0.5084746,2.542373,3,8,2014/11/14,2015/07/08,7,2015,2
,SRK,7040583,5,251,8.366667,0.5976096,2.988048,3,9,2014/10/30,2015/07/08,7,2015,2
,SRK,7040584,5,233,7.766667,0.6437768,3.218884,3,9,2014/11/17,2015/07/08,7,2015,2
,SRK,7040585,4,236,7.866667,0.5084746,2.542373,3,7,2014/11/14,2015/07/08,7,2015,2
,SRK,7040586,7,234,7.8,0.8974359,4.48718,3,10,2014/11/15,2015/07/07,7,2015,2
,SRK,7040589,5,233,7.766667,0.6437768,3.218884,3,9,2014/11/17,2015/07/08,7,2015,2
,SRK,7040590,5,235,7.833333,0.6382979,3.191489,3,9,2014/11/15,2015/07/08,7,2015,2
,SRK,7040591,5,235,7.833333,0.6382979,3.191489,3,9,2014/11/15,2015/07/08,7,2015,2
,SRK,7040592,2,235,7.833333,0.2553191,1.276596,3,6,2014/11/15,2015/07/08,7,2015,2
,SRK,7040593,3,51,1.7,1.764706,8.823529,3,6,2014/11/12,2015/07/03,7,2015,2
,SRK,7040594,6,239,7.966667,0.7531381,3.76569,3,9,2014/11/12,2015/07/09,7,2015,2
,SRK,7040595,2,237,7.9,0.2531646,1.265823,3,6,2014/11/12,2015/07/07,7,2015,2
,SRK,7040597,4,235,7.833333,0.5106383,2.553191,3,8,2014/11/10,2015/07/03,7,2015,2
,SRK,7040599,6,234,7.8,0.7692307,3.846154,3,9,2014/11/17,2015/07/09,7,2015,2
,SRK,7040601,5,237,7.9,0.6329114,3.164557,3,9,2014/11/12,2015/07/07,7,2015,2
,SRK,7040602,5,122,4.066667,1.229508,6.147541,3,9,2015/02/18,2015/06/20,6,2015,2
,SRK,7040604,4,120,4,1,5,3,8,2015/02/20,2015/06/20,6,2015,2
,SRK,7040605,6,132,4.4,1.363636,6.818182,3,10,2015/02/20,2015/07/02,7,2015,2
,SRK,7040606,6,120,4,1.5,7.5,3,10,2015/02/20,2015/06/20,6,2015,2
,SRK,7040607,3,125,4.166667,0.72,3.6,2,7,2015/02/21,2015/06/26,6,2015,2
,SRK,7040609,3,28,0.9333333,3.214286,16.07143,4,9,2015/05/08,2015/07/27,7,2015,2
,SRK,7040611,10,156,5.2,1.923077,9.615385,4,14,2015/02/18,2015/07/24,7,2015,2
,SRK,7040612,11,148,4.933333,2.22973,11.14865,6,15,2015/02/17,2015/07/21,7,2015,2
,SRK,7040613,7,148,4.933333,1.418919,7.094594,3,11,2015/02/17,2015/07/15,7,2015,2
,SRK,7040614,7,148,4.933333,1.418919,7.094594,4,11,2015/02/17,2015/07/21,7,2015,2
,SRK,7040615,5,84,2.8,1.785714,8.928572,4,9,2015/02/17,2015/07/23,7,2015,2
,SRK,7040616,10,149,4.966667,2.013423,10.06711,5,13,2015/02/17,2015/07/22,7,2015,2
,SRK,7040617,10,140,4.666667,2.142857,10.71429,4,14,2015/02/26,2015/07/16,7,2015,2
,SRK,7040618,2,67,2.233333,0.8955224,4.477612,4,9,2015/02/17,2015/07/15,7,2015,2
,SRK,7040619,6,82,2.733333,2.195122,10.97561,4,8,2015/04/25,2015/07/22,7,2015,2
,SRK,7040620,9,155,5.166667,1.741935,8.709678,4,13,2015/02/18,2015/07/23,7,2015,2
,SRK,7040621,5,83,2.766667,1.807229,9.036144,4,9,2015/02/18,2015/07/21,7,2015,2
,SRK,7040622,6,82,2.733333,2.195122,10.97561,5,9,2015/02/17,2015/07/22,7,2015,2
,SRK,7040623,8,157,5.233333,1.528662,7.643312,4,12,2015/02/20,2015/07/27,7,2015,2
,SRK,7040624,8,157,5.233333,1.528662,7.643312,4,12,2015/02/20,2015/07/27,7,2015,2
,SRK,7040625,9,158,5.266667,1.708861,8.544303,4,13,2015/02/19,2015/07/27,7,2015,2
,SRK,7040626,9,160,5.333333,1.6875,8.4375,4,12,2015/02/19,2015/07/29,7,2015,2
,SRK,7040627,9,160,5.333333,1.6875,8.4375,4,13,2015/02/19,2015/07/29,7,2015,2
,SRK,7040628,7,159,5.3,1.320755,6.603773,4,11,2015/02/20,2015/07/29,7,2015,2
,SRK,7040629,8,160,5.333333,1.5,7.5,4,12,2015/02/19,2015/07/29,7,2015,2
,SRK,7040630,9,160,5.333333,1.6875,8.4375,4,13,2015/02/19,2015/07/29,7,2015,2
,SRK,7040631,9,158,5.266667,1.708861,8.544303,4,13,2015/02/19,2015/07/27,7,2015,2
,SRK,7040632,5,84,2.8,1.785714,8.928572,3,8,2015/05/06,2015/07/29,7,2015,2
,SRK,7040633,8,159,5.3,1.509434,7.547169,4,12,2015/02/20,2015/07/29,7,2015,2
,SRK,7040634,7,159,5.3,1.320755,6.603773,4,11,2015/02/20,2015/07/29,7,2015,2
,SRK,7040635,11,157,5.233333,2.101911,10.50955,4,15,2015/02/21,2015/07/28,7,2015,2
,SRK,7040636,4,89,2.966667,1.348315,6.741573,5,12,2015/02/23,2015/07/25,7,2015,2
,SRK,7040637,11,154,5.133333,2.142857,10.71429,5,15,2015/02/21,2015/07/28,7,2015,2
,SRK,7040638,11,152,5.066667,2.171053,10.85526,5,15,2015/02/23,2015/07/28,7,2015,2
,SRK,7040639,8,150,5,1.6,8,4,12,2015/02/25,2015/07/25,7,2015,2
,SRK,7040640,8,153,5.1,1.568627,7.843137,4,12,2015/02/25,2015/07/28,7,2015,2
,SRK,7040641,4,94,3.133333,1.276596,6.382978,5,12,2015/02/21,2015/07/28,7,2015,2
,SRK,7040642,9,152,5.066667,1.776316,8.881579,4,13,2015/02/23,2015/07/25,7,2015,2
,SRK,7040643,10.9,405,13.5,0.8074074,4.037037,5,13.4,2014/06/18,2015/07/28,7,2015,2
,SRK,7040644,8,155,5.166667,1.548387,7.741936,4,12,2015/02/23,2015/07/28,7,2015,2
,SRK,7040645,8,155,5.166667,1.548387,7.741936,4,12,2015/02/23,2015/07/28,7,2015,2
,SRK,7040646,4,122,4.066667,0.9836066,4.918033,3,8,2015/02/09,2015/06/11,6,2015,2
,SRK,7040647,4,122,4.066667,0.9836066,4.918033,3,8,2015/02/09,2015/06/11,6,2015,2
,SRK,7040648,4,122,4.066667,0.9836066,4.918033,3,8,2015/02/09,2015/06/11,6,2015,2
,SRK,7040649,4,122,4.066667,0.9836066,4.918033,3,8,2015/02/09,2015/06/11,6,2015,2
,SRK,7040651,4,122,4.066667,0.9836066,4.918033,3,8,2015/02/09,2015/06/11,6,2015,2
,SRK,7040652,4,122,4.066667,0.9836066,4.918033,3,8,2015/02/09,2015/06/11,6,2015,2
,SRK,7040654,6,170,5.666667,1.058824,5.294118,6,14,2014/11/24,2015/07/21,7,2015,2
,SRK,7040655,2,34,1.133333,1.764706,8.823529,5,10,2015/04/09,2015/07/21,7,2015,2
,SRK,7040656,10,240,8,1.25,6.25,4,14,2014/11/24,2015/07/22,7,2015,2
,SRK,7040657,6,106,3.533333,1.698113,8.490566,3,10,2015/04/07,2015/07/22,7,2015,2
,SRK,7040658,10,237,7.9,1.265823,6.329114,4,14,2014/11/27,2015/07/22,7,2015,2
,SRK,7040660,10,233,7.766667,1.287554,6.437768,4,14,2014/12/01,2015/07/22,7,2015,2
,SRK,7040661,4,129,4.3,0.9302325,4.651163,4,12,2014/12/01,2015/07/23,7,2015,2
,SRK,7040663,4,129,4.3,0.9302325,4.651163,4,12,2014/12/01,2015/07/23,7,2015,2
,SRK,7040665,8,188,6.266667,1.276596,6.382978,5,14,2014/11/25,2015/07/23,7,2015,2
,SRK,7040667,10,240,8,1.25,6.25,4,13,2014/11/25,2015/07/23,7,2015,2
,SRK,7040668,10,243,8.1,1.234568,6.172839,4,13,2014/11/22,2015/07/23,7,2015,2
,SRK,7040669,10,243,8.1,1.234568,6.172839,4,13,2014/11/22,2015/07/23,7,2015,2
,SRK,7040670,10,243,8.1,1.234568,6.172839,4,12,2014/11/22,2015/07/23,7,2015,2
,SRK,7040671,10,240,8,1.25,6.25,4,14,2014/11/26,2015/07/24,7,2015,2
,SRK,7040672,6,177,5.9,1.016949,5.084746,5,14,2014/11/25,2015/07/24,7,2015,2
,SRK,7040673,10,241,8.033334,1.244813,6.224066,4,12,2014/11/25,2015/07/24,7,2015,2
,SRK,7040674,6,115,3.833333,1.565217,7.826087,3,10,2015/03/31,2015/07/24,7,2015,2
,SRK,7040675,6,115,3.833333,1.565217,7.826087,3,10,2015/03/31,2015/07/24,7,2015,2
,SRK,7040676,10,241,8.033334,1.244813,6.224066,4,14,2014/11/25,2015/07/24,7,2015,2
,SRK,7040677,14,245,8.166667,1.714286,8.571428,5,18,2014/11/24,2015/07/27,7,2015,2
,SRK,7040678,2,44,1.466667,1.363636,6.818182,4,10,2015/04/08,2015/07/27,7,2015,2
,SRK,7040679,8,110,3.666667,2.181818,10.90909,3,10,2015/04/08,2015/07/27,7,2015,2
,SRK,7040681,4,132,4.4,0.9090909,4.545455,8,17,2014/11/21,2015/07/27,7,2015,2
,SRK,7040682,6,177,5.9,1.016949,5.084746,5,14,2014/11/26,2015/07/27,7,2015,2
,SRK,7040683,6,177,5.9,1.016949,5.084746,5,14,2014/11/27,2015/07/28,7,2015,2
,SRK,7040684,6,177,5.9,1.016949,5.084746,5,14,2014/11/27,2015/07/28,7,2015,2
,SRK,7040685,4,132,4.4,0.9090909,4.545455,6,14,2014/11/26,2015/07/28,7,2015,2
,SRK,7040686,,,,,,6,10,2015/04/07,2015/07/28,7,2015,2
,SRK,7040687,2,46,1.533333,1.304348,6.521739,4,10,2015/04/07,2015/07/28,7,2015,2
,SRK,7040688,2,45,1.5,1.333333,6.666667,4,10,2015/04/08,2015/07/29,7,2015,2
,SRK,7040689,4,67,2.233333,1.791045,8.955223,4,10,2015/04/07,2015/07/29,7,2015,2
,SRK,7040690,6,177,5.9,1.016949,5.084746,5,14,2014/11/27,2015/07/29,7,2015,2
,SRK,7040691,6,113,3.766667,1.59292,7.964602,3,10,2015/04/07,2015/07/29,7,2015,2
,SRK,7040692,8,194,6.466667,1.237113,6.185567,5,12,2014/12/01,2015/07/29,7,2015,2
,SRK,7040693,6,175,5.833333,1.028571,5.142857,5,12,2014/12/01,2015/07/30,7,2015,2
,SRK,7040695,6,113,3.766667,1.59292,7.964602,3,8,2015/04/08,2015/07/30,7,2015,2
,SRK,7040696,4,66,2.2,1.818182,9.090909,4,10,2015/04/07,2015/07/30,7,2015,2
,SRK,7040697,6,113,3.766667,1.59292,7.964602,3,10,2015/04/08,2015/07/30,7,2015,2
,SRK,7040698,,,,,,5,10,2015/04/08,2015/07/30,7,2015,2
,SRK,7040699,,,,,,5,10,2015/04/08,2015/07/31,7,2015,2
,SRK,7040700,8,114,3.8,2.105263,10.52632,3,10,2015/04/08,2015/07/31,7,2015,2
,SRK,7040701,6,114,3.8,1.578947,7.894737,3,10,2015/04/08,2015/07/31,7,2015,2
,SRK,7040702,,,,,,5,10,2015/04/08,2015/07/31,7,2015,2
,SRK,7040703,9,225,7.5,1.2,6,6,20,2014/11/24,2015/07/09,7,2015,2
,SRK,7040704,12,229,7.633333,1.572052,7.860262,6,23,2014/11/24,2015/07/14,7,2015,2
,SRK,7040705,8,229,7.633333,1.048035,5.240174,4,12,2014/11/22,2015/07/09,7,2015,2
,SRK,7040706,8,229,7.633333,1.048035,5.240174,4,12,2014/11/22,2015/07/09,7,2015,2
,SRK,7040707,6.3,226,7.533333,0.8362832,4.181416,5,14,2014/11/24,2015/07/09,7,2015,2
,SRK,7040708,8,229,7.633333,1.048035,5.240174,4,12,2014/11/22,2015/07/09,7,2015,2
,SRK,7040709,8,229,7.633333,1.048035,5.240174,4,11,2014/11/22,2015/07/09,7,2015,2
,SRK,7040710,9,234,7.8,1.153846,5.769231,4,12,2014/11/21,2015/07/13,7,2015,2
