id,cem301_attendees_total,cem011_prgrm,month,year,cem009_country
,17,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,16,Vihiga,10,2013,1
,27,Vihiga,10,2013,1
,38,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,15,Vihiga,10,2013,1
,17,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,25,Vihiga,10,2013,1
,22,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,24,Vihiga,10,2013,1
,16,Vihiga,8,2013,1
,14,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,14,Vihiga,10,2013,1
,16,Vihiga,10,2013,1
,20,Vihiga,10,2013,1
,23,Vihiga,9,2013,1
,32,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,21,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,20,Vihiga,10,2013,1
,22,Vihiga,10,2013,1
,47,Vihiga,8,2013,1
,12,Vihiga,10,2013,1
,10,Vihiga,10,2013,1
,16,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,24,Vihiga,10,2013,1
,12,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,17,Vihiga,9,2013,1
,33,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,18,Vihiga,9,2013,1
,11,Vihiga,9,2013,1
,20,Vihiga,10,2013,1
,31,Vihiga,10,2013,1
,15,Vihiga,10,2013,1
,18,Vihiga,10,2013,1
,40,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,47,Vihiga,10,2013,1
,19,Vihiga,10,2013,1
,24,Vihiga,10,2013,1
,27,Vihiga,10,2013,1
,18,Vihiga,10,2013,1
,23,Vihiga,10,2013,1
,19,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,12,Vihiga,10,2013,1
,25,Vihiga,10,2013,1
,24,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,15,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,24,Vihiga,10,2013,1
,25,Vihiga,10,2013,1
,460,Vihiga,10,2013,1
,15,Vihiga,10,2013,1
,19,Vihiga,10,2013,1
,20,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,15,Vihiga,11,2013,1
,13,Vihiga,11,2013,1
,21,Vihiga,11,2013,1
,14,Vihiga,11,2013,1
,18,Vihiga,9,2013,1
,18,Vihiga,11,2013,1
,23,Vihiga,11,2013,1
,17,Vihiga,11,2013,1
,16,Vihiga,11,2013,1
,17,Vihiga,11,2013,1
,21,Vihiga,11,2013,1
,12,Vihiga,11,2013,1
,20,Vihiga,11,2013,1
,18,Vihiga,11,2013,1
,18,Vihiga,11,2013,1
,20,Vihiga,11,2013,1
,20,Vihiga,11,2013,1
,12,Vihiga,11,2013,1
,13,Vihiga,11,2013,1
,21,Vihiga,11,2013,1
,12,Vihiga,11,2013,1
,18,Vihiga,11,2013,1
,24,Vihiga,11,2013,1
,31,Vihiga,11,2013,1
,12,Vihiga,11,2013,1
,12,Vihiga,11,2013,1
,10,Vihiga,11,2013,1
,19,Vihiga,11,2013,1
,15,Vihiga,11,2013,1
,12,Vihiga,11,2013,1
,24,Vihiga,11,2013,1
,15,Vihiga,11,2013,1
,16,Vihiga,11,2013,1
,26,Vihiga,11,2013,1
,26,Vihiga,11,2013,1
,34,Vihiga,11,2013,1
,16,Vihiga,11,2013,1
,13,Vihiga,11,2013,1
,16,Vihiga,11,2013,1
,20,Vihiga,11,2013,1
,23,Vihiga,11,2013,1
,14,Vihiga,11,2013,1
,20,Vihiga,11,2013,1
,16,Vihiga,11,2013,1
,20,Vihiga,11,2013,1
,19,Vihiga,11,2013,1
,12,Vihiga,11,2013,1
,23,Vihiga,11,2013,1
,17,Vihiga,11,2013,1
,16,Siaya,11,2013,1
,20,Siaya,11,2013,1
,31,Siaya,11,2013,1
,23,Siaya,10,2013,1
,20,Siaya,10,2013,1
,17,Siaya,10,2013,1
,17,Siaya,10,2013,1
,21,Siaya,10,2013,1
,25,Siaya,10,2013,1
,16,Siaya,10,2013,1
,19,Siaya,10,2013,1
,55,Siaya,10,2013,1
,83,Siaya,10,2013,1
,19,Siaya,10,2013,1
,28,Siaya,10,2013,1
,33,Siaya,11,2013,1
,18,Siaya,10,2013,1
,30,Siaya,10,2013,1
,13,Siaya,10,2013,1
,49,Siaya,10,2013,1
,40,Siaya,10,2013,1
,20,Siaya,10,2013,1
,27,Siaya,10,2013,1
,15,Siaya,10,2013,1
,22,Siaya,10,2013,1
,30,Siaya,10,2013,1
,17,Siaya,10,2013,1
,12,Siaya,11,2013,1
,12,Siaya,11,2013,1
,12,Siaya,11,2013,1
,13,Siaya,11,2013,1
,30,Siaya,11,2013,1
,34,Siaya,11,2013,1
,18,Siaya,11,2013,1
,19,Siaya,11,2013,1
,27,Siaya,11,2013,1
,17,Siaya,11,2013,1
,24,Siaya,11,2013,1
,18,Siaya,11,2013,1
,28,Siaya,12,2013,1
,22,Siaya,11,2013,1
,14,Siaya,11,2013,1
,22,Siaya,12,2013,1
,15,Siaya,11,2013,1
,14,Siaya,11,2013,1
,14,Siaya,11,2013,1
,18,Siaya,11,2013,1
,20,Siaya,11,2013,1
,22,Siaya,11,2013,1
,22,Siaya,11,2013,1
,28,Siaya,11,2013,1
,44,Siaya,11,2013,1
,44,Siaya,11,2013,1
,18,Siaya,11,2013,1
,17,Siaya,11,2013,1
,15,Siaya,11,2013,1
,17,Siaya,11,2013,1
,22,Siaya,11,2013,1
,16,Siaya,11,2013,1
,17,Siaya,11,2013,1
,30,Siaya,11,2013,1
,25,Siaya,11,2013,1
,45,Siaya,11,2013,1
,45,Siaya,11,2013,1
,29,Siaya,11,2013,1
,21,Siaya,12,2013,1
,13,Siaya,12,2013,1
,35,Siaya,11,2013,1
,39,Siaya,11,2013,1
,21,Siaya,12,2013,1
,23,Siaya,11,2013,1
,16,Siaya,11,2013,1
,15,Siaya,11,2013,1
,43,Siaya,11,2013,1
,27,Siaya,11,2013,1
,25,Siaya,11,2013,1
,17,Siaya,11,2013,1
,20,Siaya,12,2013,1
,23,Siaya,11,2013,1
,16,Siaya,12,2013,1
,15,Siaya,11,2013,1
,45,Siaya,11,2013,1
,24,Siaya,11,2013,1
,32,Siaya,11,2013,1
,20,Siaya,11,2013,1
,15,Siaya,12,2013,1
,15,Siaya,11,2013,1
,34,Siaya,11,2013,1
,23,Siaya,11,2013,1
,20,Siaya,11,2013,1
,18,Siaya,11,2013,1
,36,Siaya,11,2013,1
,40,Siaya,11,2013,1
,19,Siaya,12,2013,1
,31,Siaya,11,2013,1
,16,Siaya,12,2013,1
,27,Siaya,11,2013,1
,33,Siaya,11,2013,1
,16,Siaya,11,2013,1
,23,Siaya,11,2013,1
,25,Siaya,11,2013,1
,21,Siaya,11,2013,1
,19,Siaya,11,2013,1
,23,Siaya,11,2013,1
,19,Siaya,11,2013,1
,25,Siaya,11,2013,1
,14,Siaya,11,2013,1
,18,Siaya,11,2013,1
,15,Siaya,11,2013,1
,23,Siaya,12,2013,1
,17,Siaya,12,2013,1
,17,Siaya,11,2013,1
,20,Siaya,11,2013,1
,25,Siaya,11,2013,1
,15,Siaya,11,2013,1
,27,Siaya,11,2013,1
,25,Siaya,11,2013,1
,19,Siaya,11,2013,1
,21,Siaya,11,2013,1
,13,Siaya,11,2013,1
,20,Siaya,11,2013,1
,21,Siaya,11,2013,1
,12,Siaya,11,2013,1
,13,Siaya,11,2013,1
,15,Siaya,11,2013,1
,23,Siaya,11,2013,1
,35,Siaya,11,2013,1
,39,Siaya,11,2013,1
,74,Siaya,11,2013,1
,49,Siaya,11,2013,1
,27,Siaya,11,2013,1
,28,Siaya,11,2013,1
,27,Siaya,11,2013,1
,41,Siaya,11,2013,1
,20,Siaya,11,2013,1
,22,Siaya,11,2013,1
,19,Siaya,11,2013,1
,22,Siaya,11,2013,1
,21,Siaya,11,2013,1
,9,Siaya,11,2013,1
,67,Siaya,11,2013,1
,38,Siaya,11,2013,1
,20,Siaya,12,2013,1
,19,Siaya,11,2013,1
,22,Siaya,11,2013,1
,13,Siaya,11,2013,1
,24,Siaya,12,2013,1
,20,Siaya,11,2013,1
,14,Siaya,11,2013,1
,18,Siaya,11,2013,1
,14,Siaya,11,2013,1
,18,Siaya,12,2013,1
,13,Siaya,12,2013,1
,31,Siaya,11,2013,1
,27,Siaya,11,2013,1
,25,Siaya,11,2013,1
,22,Siaya,11,2013,1
,14,Siaya,11,2013,1
,9,Siaya,12,2013,1
,16,Siaya,11,2013,1
,16,Siaya,11,2013,1
,24,Siaya,11,2013,1
,9,Siaya,11,2013,1
,15,Siaya,11,2013,1
,22,Siaya,11,2013,1
,16,Siaya,11,2013,1
,20,Siaya,11,2013,1
,54,Siaya,11,2013,1
,67,Siaya,11,2013,1
,11,Siaya,11,2013,1
,14,Siaya,12,2013,1
,11,Siaya,11,2013,1
,25,Siaya,12,2013,1
,12,Siaya,12,2013,1
,13,Siaya,12,2013,1
,32,Siaya,12,2013,1
,28,Siaya,12,2013,1
,19,Siaya,11,2013,1
,13,Siaya,11,2013,1
,12,Siaya,11,2013,1
,14,Siaya,11,2013,1
,28,Siaya,11,2013,1
,13,Siaya,11,2013,1
,34,Siaya,11,2013,1
,47,Siaya,12,2013,1
,15,Siaya,11,2013,1
,16,Siaya,11,2013,1
,33,Siaya,11,2013,1
,22,Siaya,11,2013,1
,15,Siaya,11,2013,1
,13,Siaya,11,2013,1
,15,Siaya,11,2013,1
,19,Siaya,11,2013,1
,13,Siaya,11,2013,1
,15,Siaya,11,2013,1
,20,Siaya,10,2013,1
,14,Siaya,11,2013,1
,20,Siaya,12,2013,1
,17,Siaya,11,2013,1
,22,Siaya,11,2013,1
,20,Siaya,11,2013,1
,20,Siaya,11,2013,1
,16,Siaya,11,2013,1
,15,Siaya,11,2013,1
,13,Siaya,10,2013,1
,43,Siaya,11,2013,1
,31,Siaya,12,2013,1
,16,Siaya,12,2013,1
,16,Siaya,11,2013,1
,16,Siaya,11,2013,1
,49,Siaya,11,2013,1
,30,Siaya,11,2013,1
,16,Siaya,11,2013,1
,24,Siaya,11,2013,1
,20,Siaya,11,2013,1
,14,Siaya,11,2013,1
,20,Siaya,12,2013,1
,27,Siaya,11,2013,1
,33,Siaya,12,2013,1
,18,Siaya,11,2013,1
,23,Siaya,11,2013,1
,25,Siaya,12,2013,1
,20,Siaya,11,2013,1
,17,Siaya,11,2013,1
,15,Siaya,11,2013,1
,13,Siaya,11,2013,1
,17,Siaya,11,2013,1
,24,Siaya,11,2013,1
,55,Siaya,11,2013,1
,26,Siaya,11,2013,1
,17,Siaya,11,2013,1
,20,Siaya,11,2013,1
,17,Siaya,11,2013,1
,17,Siaya,11,2013,1
,91,Siaya,11,2013,1
,23,Siaya,11,2013,1
,43,Siaya,11,2013,1
,84,Siaya,11,2013,1
,22,Siaya,11,2013,1
,18,Siaya,11,2013,1
,40,Siaya,11,2013,1
,16,Siaya,11,2013,1
,32,Siaya,11,2013,1
,19,Siaya,11,2013,1
,28,Siaya,11,2013,1
,22,Siaya,11,2013,1
,26,Siaya,11,2013,1
,21,Siaya,11,2013,1
,28,Siaya,11,2013,1
,15,Siaya,11,2013,1
,20,Siaya,12,2013,1
,22,Siaya,11,2013,1
,25,Siaya,11,2013,1
,34,Siaya,11,2013,1
,23,Siaya,11,2013,1
,20,Siaya,11,2013,1
,12,Siaya,11,2013,1
,16,Siaya,11,2013,1
,30,Siaya,11,2013,1
,19,Siaya,11,2013,1
,23,Siaya,11,2013,1
,17,Siaya,11,2013,1
,18,Siaya,11,2013,1
,16,Siaya,11,2013,1
,16,Siaya,11,2013,1
,98,Siaya,11,2013,1
,85,Siaya,11,2013,1
,48,Siaya,11,2013,1
,30,Siaya,11,2013,1
,31,Siaya,11,2013,1
,43,Siaya,10,2013,1
,28,Siaya,10,2013,1
,14,Siaya,11,2013,1
,20,Siaya,11,2013,1
,20,Siaya,11,2013,1
,18,Siaya,11,2013,1
,17,Siaya,11,2013,1
,16,Siaya,11,2013,1
,15,Siaya,11,2013,1
,20,Siaya,11,2013,1
,14,Siaya,11,2013,1
,35,Siaya,11,2013,1
,16,Siaya,11,2013,1
,23,Siaya,11,2013,1
,28,Siaya,11,2013,1
,14,Siaya,11,2013,1
,14,Siaya,11,2013,1
,29,Siaya,11,2013,1
,27,Siaya,11,2013,1
,26,Siaya,11,2013,1
,31,Siaya,11,2013,1
,16,Siaya,11,2013,1
,18,Siaya,11,2013,1
,25,Siaya,11,2013,1
,28,Siaya,11,2013,1
,24,Siaya,11,2013,1
,22,Siaya,11,2013,1
,47,Siaya,11,2013,1
,26,Siaya,11,2013,1
,24,Siaya,11,2013,1
,23,Siaya,11,2013,1
,26,Siaya,11,2013,1
,21,Siaya,12,2013,1
,15,Siaya,11,2013,1
,45,Siaya,11,2013,1
,40,Siaya,11,2013,1
,30,Siaya,11,2013,1
,28,Siaya,11,2013,1
,15,Siaya,11,2013,1
,22,Siaya,11,2013,1
,28,Siaya,11,2013,1
,28,Siaya,11,2013,1
,20,Siaya,11,2013,1
,15,Siaya,11,2013,1
,42,Siaya,11,2013,1
,28,Siaya,12,2013,1
,21,Siaya,12,2013,1
,26,Siaya,11,2013,1
,17,Siaya,11,2013,1
,20,Siaya,11,2013,1
,39,Siaya,11,2013,1
,34,Siaya,11,2013,1
,15,Siaya,11,2013,1
,13,Siaya,11,2013,1
,23,Siaya,10,2013,1
,16,Siaya,10,2013,1
,19,Siaya,10,2013,1
,19,Siaya,10,2013,1
,21,Siaya,10,2013,1
,24,Siaya,11,2013,1
,23,Siaya,11,2013,1
,12,Siaya,11,2013,1
,29,Siaya,10,2013,1
,21,Siaya,11,2013,1
,20,Siaya,10,2013,1
,20,Siaya,10,2013,1
,23,Siaya,10,2013,1
,21,Siaya,10,2013,1
,28,Siaya,10,2013,1
,18,Siaya,10,2013,1
,13,Siaya,10,2013,1
,30,Siaya,10,2013,1
,31,Siaya,11,2013,1
,25,Siaya,10,2013,1
,15,Siaya,12,2013,1
,12,Siaya,11,2013,1
,13,Siaya,11,2013,1
,18,Siaya,11,2013,1
,26,Siaya,11,2013,1
,13,Siaya,11,2013,1
,15,Siaya,11,2013,1
,18,Siaya,11,2013,1
,12,Siaya,11,2013,1
,19,Siaya,11,2013,1
,17,Siaya,11,2013,1
,13,Siaya,11,2013,1
,36,Siaya,11,2013,1
,37,Siaya,11,2013,1
,38,Siaya,11,2013,1
,16,Siaya,11,2013,1
,13,Siaya,10,2013,1
,31,Siaya,10,2013,1
,26,Siaya,10,2013,1
,28,Siaya,10,2013,1
,20,Siaya,11,2013,1
,15,Siaya,10,2013,1
,50,Siaya,10,2013,1
,28,Siaya,10,2013,1
,26,Siaya,10,2013,1
,21,Siaya,10,2013,1
,26,Siaya,10,2013,1
,24,Siaya,10,2013,1
,22,Siaya,10,2013,1
,51,Siaya,10,2013,1
,30,Siaya,10,2013,1
,36,Siaya,10,2013,1
,28,Siaya,11,2013,1
,20,Siaya,11,2013,1
,28,Siaya,10,2013,1
,15,Siaya,10,2013,1
,14,Siaya,10,2013,1
,21,Siaya,10,2013,1
,14,Siaya,11,2013,1
,12,Siaya,10,2013,1
,14,Siaya,10,2013,1
,14,Siaya,10,2013,1
,23,Siaya,10,2013,1
,16,Siaya,10,2013,1
,16,Siaya,10,2013,1
,17,Siaya,10,2013,1
,41,Siaya,10,2013,1
,15,Siaya,10,2013,1
,16,Siaya,10,2013,1
,10,Siaya,10,2013,1
,23,Siaya,10,2013,1
,14,Siaya,10,2013,1
,15,Siaya,10,2013,1
,16,Siaya,10,2013,1
,24,Siaya,12,2013,1
,13,Siaya,10,2013,1
,11,Siaya,10,2013,1
,18,Siaya,10,2013,1
,14,Siaya,10,2013,1
,14,Siaya,10,2013,1
,18,Siaya,10,2013,1
,16,Siaya,10,2013,1
,10,Siaya,10,2013,1
,20,Siaya,10,2013,1
,17,Siaya,10,2013,1
,16,Siaya,10,2013,1
,14,Siaya,10,2013,1
,13,Siaya,10,2013,1
,49,Siaya,10,2013,1
,13,Siaya,10,2013,1
,15,Siaya,10,2013,1
,63,Siaya,10,2013,1
,20,Siaya,10,2013,1
,15,Siaya,10,2013,1
,12,Siaya,10,2013,1
,16,Siaya,10,2013,1
,20,Siaya,10,2013,1
,15,Siaya,10,2013,1
,16,Siaya,10,2013,1
,30,Siaya,10,2013,1
,12,Siaya,10,2013,1
,13,Siaya,11,2013,1
,26,Siaya,11,2013,1
,17,Siaya,10,2013,1
,17,Siaya,10,2013,1
,35,Siaya,10,2013,1
,11,Siaya,11,2013,1
,24,Siaya,10,2013,1
,11,Siaya,10,2013,1
,16,Siaya,11,2013,1
,15,Siaya,10,2013,1
,20,Siaya,10,2013,1
,17,Siaya,10,2013,1
,16,Siaya,10,2013,1
,25,Siaya,10,2013,1
,35,Siaya,10,2013,1
,16,Siaya,10,2013,1
,17,Siaya,10,2013,1
,25,Siaya,11,2013,1
,18,Siaya,11,2013,1
,22,Siaya,10,2013,1
,12,Siaya,11,2013,1
,18,Siaya,10,2013,1
,13,Siaya,10,2013,1
,20,Siaya,11,2013,1
,12,Siaya,10,2013,1
,20,Siaya,11,2013,1
,17,Siaya,10,2013,1
,19,Siaya,11,2013,1
,30,Siaya,11,2013,1
,17,Siaya,10,2013,1
,15,Siaya,10,2013,1
,16,Siaya,11,2013,1
,15,Siaya,10,2013,1
,22,Siaya,10,2013,1
,12,Siaya,10,2013,1
,12,Siaya,10,2013,1
,13,Siaya,10,2013,1
,30,Siaya,10,2013,1
,15,Siaya,10,2013,1
,15,Siaya,10,2013,1
,18,Siaya,10,2013,1
,20,Siaya,11,2013,1
,17,Siaya,10,2013,1
,22,Siaya,10,2013,1
,22,Siaya,11,2013,1
,31,Siaya,11,2013,1
,15,Siaya,11,2013,1
,11,Siaya,11,2013,1
,17,Siaya,11,2013,1
,16,Siaya,11,2013,1
,30,Siaya,11,2013,1
,21,Siaya,11,2013,1
,25,Siaya,11,2013,1
,20,Siaya,11,2013,1
,17,Siaya,11,2013,1
,13,Siaya,11,2013,1
,21,Siaya,11,2013,1
,25,Siaya,11,2013,1
,26,Siaya,11,2013,1
,15,Siaya,11,2013,1
,17,Siaya,11,2013,1
,15,Siaya,11,2013,1
,26,Siaya,11,2013,1
,40,Siaya,11,2013,1
,20,Siaya,11,2013,1
,17,Siaya,11,2013,1
,20,Siaya,11,2013,1
,14,Siaya,11,2013,1
,10,Siaya,11,2013,1
,29,Siaya,11,2013,1
,24,Siaya,11,2013,1
,18,Siaya,11,2013,1
,27,Siaya,11,2013,1
,26,Siaya,11,2013,1
,13,Siaya,11,2013,1
,16,Siaya,11,2013,1
,20,Siaya,11,2013,1
,20,Siaya,11,2013,1
,16,Siaya,11,2013,1
,15,Siaya,11,2013,1
,13,Siaya,11,2013,1
,30,Siaya,11,2013,1
,29,Siaya,11,2013,1
,16,Siaya,11,2013,1
,21,Siaya,10,2013,1
,13,Siaya,10,2013,1
,32,Siaya,11,2013,1
,16,Siaya,11,2013,1
,15,Siaya,11,2013,1
,39,Siaya,11,2013,1
,16,Siaya,11,2013,1
,19,Siaya,11,2013,1
,25,Siaya,11,2013,1
,33,Siaya,11,2013,1
,24,Siaya,11,2013,1
,12,Siaya,11,2013,1
,24,Siaya,11,2013,1
,23,Siaya,11,2013,1
,20,Siaya,11,2013,1
,13,Siaya,11,2013,1
,26,Siaya,11,2013,1
,15,Siaya,11,2013,1
,21,Siaya,11,2013,1
,13,Siaya,11,2013,1
,16,Siaya,11,2013,1
,14,Siaya,11,2013,1
,16,Siaya,11,2013,1
,21,Siaya,11,2013,1
,20,Siaya,11,2013,1
,42,Siaya,11,2013,1
,16,Siaya,11,2013,1
,11,Siaya,11,2013,1
,20,Siaya,11,2013,1
,12,Siaya,11,2013,1
,13,Siaya,11,2013,1
,29,Siaya,11,2013,1
,25,Siaya,11,2013,1
,26,Siaya,11,2013,1
,33,Siaya,12,2013,1
,19,Siaya,11,2013,1
,17,Siaya,11,2013,1
,30,Siaya,11,2013,1
,15,Siaya,11,2013,1
,25,Siaya,11,2013,1
,18,Siaya,11,2013,1
,11,Siaya,11,2013,1
,27,Siaya,11,2013,1
,16,Siaya,11,2013,1
,13,Siaya,11,2013,1
,15,Siaya,11,2013,1
,16,Siaya,11,2013,1
,65,Siaya,11,2013,1
,20,Siaya,11,2013,1
,14,Siaya,11,2013,1
,14,Siaya,11,2013,1
,12,Siaya,11,2013,1
,23,Siaya,11,2013,1
,15,Siaya,11,2013,1
,22,Siaya,11,2013,1
,23,Siaya,10,2013,1
,22,Siaya,11,2013,1
,21,Siaya,12,2013,1
,13,Siaya,10,2013,1
,15,Siaya,10,2013,1
,16,Siaya,11,2013,1
,14,Siaya,10,2013,1
,15,Siaya,10,2013,1
,16,Siaya,10,2013,1
,18,Siaya,11,2013,1
,30,Siaya,10,2013,1
,15,Siaya,10,2013,1
,14,Siaya,10,2013,1
,13,Siaya,10,2013,1
,17,Siaya,11,2013,1
,19,Siaya,11,2013,1
,18,Siaya,11,2013,1
,16,Siaya,11,2013,1
,22,Siaya,11,2013,1
,21,Siaya,11,2013,1
,24,Siaya,11,2013,1
,16,Siaya,11,2013,1
,10,Siaya,11,2013,1
,15,Siaya,11,2013,1
,12,Siaya,11,2013,1
,17,Siaya,11,2013,1
,16,Siaya,11,2013,1
,16,Siaya,11,2013,1
,14,Siaya,11,2013,1
,15,Siaya,11,2013,1
,18,Siaya,11,2013,1
,26,Siaya,11,2013,1
,10,Siaya,12,2013,1
,25,Siaya,11,2013,1
,20,Siaya,12,2013,1
,17,Siaya,11,2013,1
,26,Siaya,11,2013,1
,25,Siaya,11,2013,1
,15,Siaya,11,2013,1
,15,Siaya,11,2013,1
,14,Siaya,11,2013,1
,28,Siaya,11,2013,1
,11,Siaya,11,2013,1
,11,Siaya,11,2013,1
,11,Siaya,11,2013,1
,36,Siaya,11,2013,1
,24,Siaya,11,2013,1
,18,Siaya,11,2013,1
,15,Siaya,11,2013,1
,17,Siaya,11,2013,1
,15,Siaya,11,2013,1
,18,Siaya,12,2013,1
,26,Siaya,11,2013,1
,32,Siaya,12,2013,1
,21,Siaya,11,2013,1
,12,Siaya,10,2014,1
,50,Siaya,2,2014,1
,34,Siaya,11,2013,1
,32,Siaya,12,2013,1
,25,Siaya,12,2013,1
,30,Siaya,12,2013,1
,30,Siaya,11,2013,1
,32,Siaya,11,2013,1
,13,Siaya,11,2013,1
,12,Siaya,11,2013,1
,27,Siaya,11,2013,1
,23,Siaya,11,2013,1
,19,Siaya,11,2013,1
,35,Siaya,11,2013,1
,37,Siaya,11,2013,1
,24,Siaya,11,2013,1
,20,Siaya,11,2013,1
,21,Siaya,12,2013,1
,30,Siaya,12,2013,1
,20,Siaya,12,2013,1
,13,Siaya,12,2013,1
,24,Siaya,12,2013,1
,23,Siaya,12,2013,1
,42,Siaya,12,2013,1
,30,Siaya,12,2013,1
,15,Siaya,12,2013,1
,16,Siaya,12,2013,1
,18,Siaya,12,2013,1
,28,Siaya,12,2013,1
,46,Siaya,12,2013,1
,17,Siaya,12,2013,1
,18,Siaya,12,2013,1
,16,Siaya,12,2013,1
,32,Siaya,11,2013,1
,31,Siaya,11,2013,1
,26,Siaya,12,2013,1
,44,Siaya,11,2013,1
,49,Siaya,11,2013,1
,25,Siaya,12,2013,1
,11,Siaya,12,2013,1
,23,Siaya,12,2013,1
,16,Siaya,12,2013,1
,15,Siaya,11,2013,1
,16,Siaya,12,2013,1
,17,Siaya,11,2013,1
,23,Siaya,12,2013,1
,63,Siaya,12,2013,1
,10,Siaya,12,2013,1
,29,Siaya,11,2013,1
,25,Siaya,11,2013,1
,13,Siaya,11,2013,1
,17,Siaya,12,2013,1
,17,Siaya,12,2013,1
,20,Siaya,12,2013,1
,16,Siaya,12,2013,1
,17,Siaya,12,2013,1
,16,Siaya,11,2013,1
,17,Siaya,11,2013,1
,26,Siaya,11,2013,1
,31,Siaya,11,2013,1
,35,Siaya,11,2013,1
,20,Siaya,11,2013,1
,24,Siaya,11,2013,1
,38,Siaya,11,2013,1
,35,Siaya,11,2013,1
,21,Siaya,11,2013,1
,18,Siaya,12,2013,1
,20,Siaya,11,2013,1
,15,Siaya,11,2013,1
,21,Siaya,11,2013,1
,17,Siaya,11,2013,1
,14,Siaya,11,2013,1
,13,Siaya,11,2013,1
,20,Siaya,11,2013,1
,13,Siaya,11,2013,1
,20,Siaya,11,2013,1
,30,Siaya,11,2013,1
,18,Siaya,11,2013,1
,35,Siaya,11,2013,1
,30,Siaya,11,2013,1
,40,Siaya,11,2013,1
,17,Siaya,11,2013,1
,30,Siaya,11,2013,1
,43,Siaya,11,2013,1
,31,Siaya,11,2013,1
,15,Siaya,11,2013,1
,32,Siaya,11,2013,1
,27,Siaya,11,2013,1
,22,Siaya,11,2013,1
,27,Siaya,11,2013,1
,34,Siaya,11,2013,1
,22,Siaya,12,2013,1
,30,Siaya,12,2013,1
,24,Siaya,12,2013,1
,23,Siaya,12,2013,1
,24,Siaya,12,2013,1
,17,Siaya,12,2013,1
,56,Siaya,11,2013,1
,20,Siaya,12,2013,1
,22,Siaya,12,2013,1
,25,Siaya,12,2013,1
,32,Siaya,11,2013,1
,33,Siaya,11,2013,1
,24,Siaya,12,2013,1
,26,Siaya,11,2013,1
,15,Siaya,11,2013,1
,20,Siaya,12,2013,1
,40,Siaya,11,2013,1
,19,Siaya,12,2013,1
,24,Siaya,11,2013,1
,36,Siaya,11,2013,1
,27,Siaya,12,2013,1
,40,Siaya,11,2013,1
,20,Siaya,11,2013,1
,79,Siaya,12,2013,1
,27,Siaya,10,2013,1
,20,Siaya,10,2013,1
,30,Siaya,11,2013,1
,32,Siaya,11,2013,1
,21,Siaya,11,2013,1
,30,Siaya,11,2013,1
,37,Siaya,11,2013,1
,25,Siaya,11,2013,1
,33,Siaya,10,2013,1
,38,Siaya,10,2013,1
,26,Siaya,11,2013,1
,31,Siaya,11,2013,1
,21,Siaya,11,2013,1
,13,Siaya,11,2013,1
,59,Siaya,11,2013,1
,13,Siaya,11,2013,1
,16,Siaya,11,2013,1
,13,Siaya,11,2013,1
,31,Siaya,11,2013,1
,33,Siaya,11,2013,1
,21,Siaya,11,2013,1
,18,Siaya,11,2013,1
,19,Siaya,11,2013,1
,19,Siaya,11,2013,1
,22,Siaya,11,2013,1
,20,Siaya,11,2013,1
,22,Siaya,11,2013,1
,20,Siaya,11,2013,1
,12,Siaya,11,2013,1
,10,Siaya,11,2013,1
,44,Siaya,11,2013,1
,38,Siaya,11,2013,1
,38,Siaya,11,2013,1
,16,Siaya,11,2013,1
,30,Siaya,12,2013,1
,16,Siaya,11,2013,1
,16,Siaya,10,2013,1
,19,Siaya,11,2013,1
,18,Siaya,11,2013,1
,27,Siaya,12,2013,1
,10,Siaya,11,2013,1
,16,Siaya,11,2013,1
,18,Siaya,11,2013,1
,15,Siaya,11,2013,1
,17,Siaya,12,2013,1
,24,Siaya,10,2013,1
,19,Siaya,10,2013,1
,11,Siaya,11,2013,1
,27,Siaya,11,2013,1
,24,Siaya,10,2013,1
,11,Siaya,12,2013,1
,16,Siaya,11,2013,1
,22,Siaya,11,2013,1
,25,Siaya,11,2013,1
,20,Siaya,11,2013,1
,22,Siaya,11,2013,1
,12,Siaya,11,2013,1
,28,Siaya,11,2013,1
,17,Siaya,11,2013,1
,50,Siaya,12,2013,1
,15,Siaya,12,2013,1
,30,Siaya,12,2013,1
,12,Siaya,11,2013,1
,26,Siaya,12,2013,1
,16,Siaya,11,2013,1
,13,Siaya,11,2013,1
,16,Siaya,11,2013,1
,12,Siaya,11,2013,1
,15,Siaya,11,2013,1
